,AAPL_Highest price,MSFT_Highest price,AMZN_Highest price,GOOGL_Highest price,FB_Highest price,GOOG_Highest price,TSLA_Highest price,NVDA_Highest price,BRK.B_Highest price,JPM_Highest price,JNJ_Highest price,V_Highest price,UNH_Highest price,HD_Highest price,PG_Highest price,BAC_Highest price,DIS_Highest price,PYPL_Highest price,MA_Highest price,ADBE_Highest price,CRM_Highest price,NFLX_Highest price,XOM_Highest price,CMCSA_Highest price,PFE_Highest price,CSCO_Highest price,TMO_Highest price,VZ_Highest price,INTC_Highest price,ABT_Highest price,PEP_Highest price,ACN_Highest price,KO_Highest price,AVGO_Highest price,WMT_Highest price,CVX_Highest price,COST_Highest price,T_Highest price,DHR_Highest price,ABBV_Highest price,WFC_Highest price,NKE_Highest price,MRK_Highest price,MCD_Highest price,TXN_Highest price,LLY_Highest price,MDT_Highest price,LIN_Highest price,PM_Highest price,NEE_Highest price,ORCL_Highest price,MS_Highest price,INTU_Highest price,HON_Highest price,QCOM_Highest price,LOW_Highest price,C_Highest price,UPS_Highest price,MRNA_Highest price,BMY_Highest price,SBUX_Highest price,GS_Highest price,UNP_Highest price,RTX_Highest price,IBM_Highest price,AMD_Highest price,BLK_Highest price,AMT_Highest price,AMAT_Highest price,NOW_Highest price,AMGN_Highest price,BA_Highest price,ISRG_Highest price,GE_Highest price,TGT_Highest price,SCHW_Highest price,CVS_Highest price,AXP_Highest price,CAT_Highest price,MMM_Highest price,SPGI_Highest price,DE_Highest price,BKNG_Highest price,ANTM_Highest price,PLD_Highest price,CHTR_Highest price,ADI_Highest price,ZTS_Highest price,COP_Highest price,SYK_Highest price,MO_Highest price,GILD_Highest price,LMT_Highest price,TJX_Highest price,PNC_Highest price,LRCX_Highest price,ADP_Highest price,MU_Highest price,MDLZ_Highest price,USB_Highest price
0,75.15,160.73,1898.01,1368.68,209.79,1368.14,86.1391,59.9775,228.39,141.1,146.02,191.14,295.7,219.76,124.73,35.66,148.2,111.21,303.53,334.48,167.07,329.98,71.02,45.4,39.35,48.42,326.94,61.45,60.97,86.96,137.23,211.92,55.43,322.5,119.89,121.625,294.58,39.22,155.24,89.57,54.035,102.21,92.14,200.8,129.61,132.26,114.91,214.4459,86.17,60.92,53.96,52.06,266.6,180.8,89.81,120.46,81.26,117.9664,19.81,64.0,89.35,234.64,182.38,53.3,135.92,49.25,510.0,231.1499,62.65,291.68,243.19,333.35,597.83,95.64,128.9,48.38,74.7,126.27,150.55,180.01,277.9,176.88,2077.4143,302.8199,89.8,491.41,120.65,134.28,65.68,211.0,50.34,65.74,399.37,61.7,160.37,299.8,172.0,55.49,55.35,59.48
1,75.145,159.945,1886.1965,1373.75,210.4,1372.5,90.8,59.4575,227.43,139.23,145.373,190.96,291.875,219.68,123.53,35.15,147.9,110.42,302.42,332.98,166.77,329.8599,71.37,45.2213,39.24,48.135,325.29,60.79,60.7,86.67,136.79,210.625,54.99,320.0,118.7886,122.72,292.9,39.2,155.31,89.39,53.615,102.0,92.07,200.55,129.25,132.47,114.41,209.05,85.94,60.3407,54.05,51.45,265.37,179.83,87.64,119.82,80.515,116.86,19.36,63.33,89.1,232.61,181.19,58.9,134.86,49.39,506.701,229.83,61.73,293.06,240.26,334.89,594.58,96.0,125.53,47.6,74.06,125.1,149.96,178.66,278.2,175.76,2067.69,299.53,89.8602,496.59,119.67,134.91,67.13,210.57,49.95,65.37,417.17,61.57,159.59,296.81,170.45,55.305,54.57,58.81
2,74.99,159.1,1903.69,1398.32,212.78,1396.5,90.312,59.3175,227.13,138.27,144.2,189.21,291.66,220.0,123.19,34.9,146.03,110.22,301.33,333.91,173.67,336.36,71.355,44.87,39.0,47.82,325.33,60.59,60.195,86.36,136.32,208.79,54.905,313.92,118.09,121.67,292.07,39.15,154.76,89.62,53.2,101.84,91.735,202.7673,127.33,132.56,114.95,206.3457,86.11,60.65,54.2,51.04,266.63,178.38,86.55,120.39,79.55,116.23,18.74,63.2354,88.41,234.02,180.08,64.49,134.24,48.86,504.77,230.0,60.4568,293.41,240.45,334.86,597.62,97.68,124.6517,47.39,73.94,124.16,148.56,178.71,279.07,176.88,2059.79,300.56,89.6,498.15,117.32,134.065,66.94,213.07,50.07,65.825,417.99,61.64,158.6818,292.03,170.34,54.14,54.48,57.79
3,75.225,159.67,1913.89,1403.5,214.58,1402.99,94.326,60.4425,227.26,137.86,145.45,190.1,291.49,220.56,123.2059,34.92,146.8699,111.56,303.38,334.79,176.87,336.7,70.52,45.005,39.13,47.72,329.24,60.175,59.8,86.3,136.07,206.26,54.6,316.5765,117.515,119.7261,291.69,39.3,156.67,89.54,53.05,102.74,91.12,202.68,130.9,132.925,115.3,206.75,86.83,60.5525,54.33,51.19,267.52,178.07,89.49,120.6609,79.3,116.44,18.32,64.18,88.03,237.77,179.58,63.98,134.96,49.39,509.82,227.57,62.1,294.58,240.0,344.19,589.95,97.88,124.43,48.01,73.665,124.4,147.57,178.51,286.69,176.44,2072.83,300.28,88.94,500.6495,120.88,134.81,66.49,210.85,49.9349,65.29,416.12,61.67,158.4,298.535,169.455,58.4,54.08,57.69
4,76.11,160.8,1910.9999,1411.85,216.24,1411.58,99.698,60.51,227.84,137.58,145.98,192.5,297.38,222.97,123.4299,35.19,146.13,112.64,306.95,339.23,178.85,342.7,70.285,45.57,39.22,47.785,330.59,60.1,59.32,86.66,135.36,205.45,54.64,313.4907,116.73,119.09,295.48,39.55,157.74,90.06,53.33,102.14,89.5,206.69,130.57,134.21,116.89,208.185,88.35,60.7375,54.6,51.79,274.77,179.1,89.47,122.73,80.0,117.56,18.08,64.61,89.35,239.75,181.05,68.1,135.86,48.3,510.14,226.485,62.2,297.69,239.58,334.03,585.37,96.4,125.2472,48.0,73.09,126.36,148.57,181.5,286.81,176.78,2088.66,308.76,89.23,509.99,121.455,135.27,66.63,212.01,50.28,66.24,418.1803,62.39,159.905,301.67,170.51,58.39,54.42,57.51
5,77.6075,162.215,1917.82,1428.68,218.38,1427.33,99.76,61.4824,228.85,138.23,146.03,193.9215,297.2,225.55,123.88,35.33,146.625,113.56,310.94,341.8099,179.9,343.4196,69.9,45.61,39.27,47.88,330.8572,59.4,59.51,86.68,135.38,207.28,55.395,312.9899,117.37,117.9222,301.96,39.0,158.84,90.23,53.2,102.41,90.05,209.3748,131.74,136.36,118.6678,209.7399,88.67,60.955,54.8,52.25,277.27,179.425,90.72,122.88,80.98,117.83,18.55,65.775,91.16,243.4,180.83,64.4,136.79,49.96,514.82,227.14,62.85,299.77,239.69,341.73,589.75,96.72,124.91,48.54,73.26,127.88,147.969,181.59,290.9,178.39,2089.9999,309.0,89.81,508.86,121.69,136.37,66.15,212.98,50.67,66.07,416.0,62.841,161.25,303.88,171.34,58.48,54.375,57.56
6,78.1675,163.22,1906.94,1434.9399,219.88,1434.9292,96.988,62.1375,228.5308,137.25,146.18,194.57,296.07,225.49,124.32,35.07,145.5,113.71,311.95,343.36,180.68,338.5,69.96,45.63,39.625,47.56,331.9778,59.3,60.075,86.99,135.42,208.31,55.93,305.55,117.34,117.69,300.27,38.95,158.58,90.29,52.9,101.93,90.11,208.95,131.81,138.27,118.96,211.825,89.0,61.175,54.65,52.47,276.5,179.9,92.39,121.962,80.01,117.07,21.0,65.97,90.89,243.39,179.93,65.34,137.87,49.29,515.24,231.02,62.714,303.39,240.93,337.7,616.56,95.28,125.7,48.16,73.3606,128.17,147.72,182.18,290.91,178.4,2094.0,309.1,89.725,509.03,120.81,136.0,66.2,212.882,51.07,66.0899,415.6,63.03,160.98,301.2822,172.0,57.5,54.48,57.15
7,79.2675,163.31,1898.0,1441.48,221.97,1440.52,105.126,63.2471,228.47,137.2,145.79,195.6,294.45,224.51,124.9,35.07,144.75,115.88,315.6403,345.73,184.45,340.85,69.87,45.87,39.772,47.98,332.09,59.37,59.775,85.73,136.59,209.84,56.23,303.8,116.55,116.9103,300.6495,38.55,159.75,89.5,52.5,102.34,89.63,207.78,130.74,139.99,118.73,211.93,88.45,61.7063,54.79,52.78,277.849,181.34,92.73,121.71,80.715,117.22,20.36,66.99,91.715,246.11,179.99,65.105,136.64,48.86,523.45,235.42,61.95,305.86,238.33,334.1,606.92,97.2,124.68,48.25,72.99,128.95,146.83,182.23,294.26,175.04,2090.25,307.0,91.82,512.65,119.64,136.75,65.51,209.77,51.12,65.26,420.96,62.66,159.54,297.33,172.47,57.78,54.61,56.7769
8,79.3925,163.6,1887.11,1442.63,222.38,1441.8,109.482,62.82,228.3899,140.76,146.61,196.95,288.24,224.9458,125.2,35.67,146.72,115.59,316.42,347.27,183.85,345.38,69.5799,46.22,40.08,47.99,335.09,59.13,59.74,86.0,136.94,211.0,56.292,309.15,116.2099,116.88,301.0,38.185,161.99,88.435,50.74,103.89,89.93,207.65,131.86,140.9,117.67,212.12,87.9369,61.95,55.18,53.245,276.305,181.215,91.61,121.68,83.11,118.18,20.4979,66.53,91.44,248.52,182.73,62.72,137.139,49.035,525.0,235.94,63.545,306.0,240.68,335.35,604.301,97.52,125.66,48.12,73.93,130.09,147.98,182.545,294.26,175.05,2085.995,298.05,91.84,512.7,120.59,137.275,65.33,209.15,50.91,64.56,418.27,62.795,160.95,304.37,172.35,58.295,54.665,57.2
9,78.875,163.94,1878.86,1440.78,221.68,1441.395,107.568,62.1723,228.64,138.6,147.395,200.15,299.64,224.98,126.12,34.79,145.71,115.95,315.73,347.5,183.085,343.17,69.5899,46.545,40.87,48.395,336.89,59.42,59.65,87.85,139.25,208.435,56.98,307.88,115.87,116.405,301.04,38.025,162.37,89.88,48.84,103.6999,91.61,210.35,130.43,141.69,118.41,212.08,88.89,63.0485,55.18,52.94,276.08,182.44,91.18,120.19,82.05,118.7,20.58,67.0881,92.06,249.5,182.42,66.5,138.055,49.08,531.62,236.74,62.365,307.73,242.6,333.11,605.49,96.16,119.4,47.65,75.62,129.84,146.74,181.86,296.15,175.15,2083.99,304.8,92.49,517.07,119.41,139.0,65.33,209.42,51.775,64.93,421.48,62.85,158.31,300.55,174.49,57.12,54.98,55.82
10,78.925,166.24,1885.59,1450.7,222.63,1451.99,102.892,62.2925,230.03,137.9,148.84,201.5,300.99,228.86,126.78,34.99,145.43,116.0,320.33,345.99,183.11,343.555,69.585,46.92,40.795,49.08,338.21,59.85,59.84,88.31,140.16,209.095,56.95,307.86,115.93,117.28,304.06,38.13,161.96,89.795,49.32,103.57,92.0554,211.11,130.23,141.97,119.3,213.07,88.87,63.0775,55.45,57.36,276.89,182.49,92.229,120.05,82.13,119.11,21.87,66.965,92.61,249.82,184.17,66.93,138.19,50.31,536.91,235.15,63.23,310.5,243.85,332.87,603.8,95.84,117.32,49.07,76.1698,130.925,147.93,181.2,298.2,175.56,2073.01,305.24,93.37,513.71,119.22,139.4,65.615,209.47,51.46,64.38,425.74,62.825,153.7,307.258,174.94,57.84,55.34,55.27
11,79.685,167.4675,1886.64,1480.55,222.29,1481.2954,103.134,62.5,231.61,138.285,149.41,204.75,300.7,232.6,127.0,34.95,145.64,116.7,324.03,349.95,183.34,341.57,69.08,47.74,40.805,49.54,339.34,60.15,60.0,89.2,141.32,210.65,57.15,308.94,116.3,117.29,305.3,38.44,163.165,89.27,49.42,104.55,91.63,212.77,132.04,141.74,119.84,214.42,88.88,63.4375,55.69,57.57,283.0,184.06,96.17,122.49,81.4,119.24,21.5,67.2114,93.75,250.46,185.65,64.5478,138.33,51.05,539.195,234.41,63.81,312.79,242.14,332.5,600.83,95.44,117.79,49.26,76.44,131.86,148.2742,182.1545,299.44,177.01,2064.04,305.65,94.78,512.03,119.92,140.4,65.43,216.53,51.37,63.5,427.54,62.98,154.05,308.49,176.91,58.12,55.38,55.49
12,79.755,168.19,1894.27,1489.8845,222.37,1491.85,109.716,62.3225,231.13,138.07,150.17,208.39,302.54,233.66,126.62,34.52,144.59,116.39,325.66,352.37,186.0,341.0,68.42,47.48,40.66,49.2,341.71,60.47,61.25,90.04,142.12,210.16,57.245,309.51,115.69,115.15,313.34,38.64,164.17,88.53,49.88,104.69,90.97,212.26,132.19,141.57,120.505,212.74,88.99,64.325,55.36,56.48,285.26,183.2999,95.7199,121.75,80.91,118.54,21.49,67.62,93.595,248.85,184.53,64.9,139.35,51.81,534.15,237.92,63.89,315.6,242.01,326.5999,602.5,94.4,116.66,48.88,76.01,131.82,147.87,181.91,297.59,175.43,2014.51,308.23,95.61,506.73,119.67,142.52,64.85,214.65,51.31,62.9188,427.78,62.76,153.33,311.9066,177.6,59.18,55.84,54.99
13,79.9975,167.49,1902.5,1500.5812,222.75,1503.2143,118.9,63.3975,230.38,137.4,149.18,210.13,302.13,236.53,126.6795,34.45,144.79,117.45,326.79,354.28,186.44,336.3,67.7,47.7,40.41,49.53,342.26,60.82,62.85,92.45,143.57,211.86,57.64,317.92,116.53,113.53,313.56,39.14,164.54,88.17,49.09,105.62,90.46,213.6598,135.7,142.25,122.1477,211.95,89.13,65.195,55.645,56.51,291.49,181.8794,95.39,122.9,80.4803,119.24,23.2,68.34,93.75,248.52,183.408,64.877,145.79,51.875,539.63,238.17,64.6,317.2676,239.7,312.8399,614.4949,93.68,115.08,49.03,74.62,132.27,146.56,180.57,299.59,173.66,2014.24,306.68,96.38,512.79,121.045,143.33,63.8,217.88,51.47,63.51,428.4976,63.01,153.02,315.36,179.89,60.25,55.94,55.02
14,79.89,166.8,1889.975,1493.5,221.485,1495.52,116.4,63.3,229.77,136.7447,148.77,208.4,300.58,234.8167,126.55,34.26,143.61,117.9398,325.25,352.16,184.3,349.88,66.93,46.98,40.83,49.175,339.89,60.53,63.705,91.85,143.85,210.81,57.845,319.8,116.31,113.49,313.4,38.99,164.03,87.07,48.45,104.37,89.66,213.5,134.41,141.74,121.29,209.65,88.82,65.6875,55.0,55.65,292.675,180.54,92.95,123.14,80.085,117.12,22.65,67.25,93.85,247.0,187.68,64.08,144.4097,51.745,544.0,238.49,64.26,316.18,237.06,318.17,615.0,94.8,115.57,48.66,73.88,131.57,143.21,178.435,297.94,172.18,2006.39,305.36,95.75,516.7,121.07,141.77,63.355,218.4,51.04,64.055,429.56,62.5294,153.25,312.68,178.4581,60.56,55.65,55.01
15,80.8325,167.53,1894.99,1494.2,221.78,1495.495,114.772,64.875,229.41,136.43,148.945,207.99,299.93,235.43,126.79,34.14,142.25,119.6,327.0872,355.69,186.13,359.85,66.675,45.06,40.97,49.48,337.705,60.66,69.29,91.53,144.15,211.59,57.87,331.58,116.03,112.98,314.28,38.78,163.51,85.48,48.21,103.89,88.825,214.18,135.44,141.99,121.03,212.3,87.325,66.02,55.195,55.61,293.0,180.2619,93.25,122.87,79.67,117.11,21.8793,66.74,94.13,245.7093,188.96,65.42,143.92,52.81,547.35,239.99,64.93,318.84,235.88,326.2,605.0,95.12,116.0,48.52,73.65,138.13,142.7,179.81,299.14,172.05,2000.8068,305.58,96.78,514.26,122.2,139.62,62.7,217.58,50.595,64.2,433.522,62.5,152.48,316.73,178.93,60.02,55.74,54.86
16,77.9425,163.375,1841.0,1436.58,216.06,1438.07,112.888,60.5625,223.9,132.94,149.46,203.33,288.08,232.47,126.39,33.13,137.73,115.98,319.36,349.9,181.73,351.9,65.73,44.75,40.43,48.07,332.62,60.36,67.42,89.995,143.36,207.84,57.85,319.88,116.23,110.83,311.77,38.57,161.87,85.93,47.415,100.71,86.505,210.61,129.25,139.1,120.06,206.2986,85.9032,66.9388,53.515,53.692,285.975,175.34,88.22,120.86,77.0,115.45,23.12,64.63,89.45,238.99,183.96,67.29,140.069,49.79,530.33,238.16,60.45,308.18,224.93,321.2564,572.99,92.696,116.21,46.36,71.21,131.98,137.81,180.59,293.93,167.99,1917.9,293.805,96.06,507.36,114.98,136.435,61.83,217.175,50.08,64.28,434.45,61.221,150.0,298.6775,176.63,55.99,55.15,53.7099
17,79.6,165.755,1858.11,1454.8,218.74,1456.0,115.362,62.3175,225.35,134.97,150.57,203.84,288.37,235.25,126.98,33.49,138.93,117.21,321.52,355.66,183.855,352.4,65.2,44.415,39.49,47.965,334.44,61.0,67.58,90.03,142.92,210.9588,57.75,319.23,116.9,111.62,311.71,38.8,164.125,84.99,47.79,101.05,86.71,212.21,128.31,139.88,120.05,208.93,84.94,67.25,53.68,54.44,288.53,176.75,89.54,121.68,78.13,116.3554,23.5,65.365,89.188,243.58,181.68,68.79,140.47,50.85,533.77,237.67,60.35,315.21,226.7,319.355,573.44,94.56,116.46,46.585,72.138,133.87,137.6,172.34,298.43,165.67,1937.02,293.62,96.02,507.45,114.59,138.915,61.68,215.42,50.295,64.875,438.99,61.635,150.97,303.25,178.955,56.78,55.125,54.4
18,81.9625,168.75,1874.75,1464.14,224.2,1465.43,117.96,62.21,226.4,135.54,151.19,205.92,286.19,235.88,126.07,33.44,138.68,117.53,324.44,356.6965,184.1,349.4,65.13,44.26,38.38,47.98,337.64,60.92,68.06,90.23,142.45,211.211,57.2571,325.43,117.12,111.84,311.97,38.56,166.18,84.0,47.895,101.3,88.16,216.4168,128.51,141.14,120.15,209.4396,85.19,66.7025,53.94,54.55,289.7363,177.74,89.02,122.41,77.9,116.99,22.34,65.09,88.44,246.5,184.27,67.45,139.58,48.07,542.17,237.86,60.66,315.98,228.93,327.175,577.71,104.0,116.08,46.715,72.11,133.13,137.76,166.47,300.715,163.91,1933.04,282.33,96.62,499.065,114.465,139.97,61.68,216.39,50.77,65.14,437.99,61.78,150.765,303.99,174.28,57.19,55.0,54.36
19,81.0225,174.05,1872.87,1455.25,211.43,1457.28,130.176,61.5875,228.08,136.13,150.51,208.5,281.84,233.295,126.06,33.52,137.85,117.2,324.7,356.82,185.94,348.2,64.88,44.19,37.17,47.27,325.0,59.39,66.5,89.21,143.96,208.93,58.98,315.52,116.72,111.58,309.64,37.45,169.19,82.7935,47.95,99.75,87.13,216.74,124.665,143.72,118.5,208.57,84.53,67.5625,53.325,53.86,286.84,178.77,87.86,120.37,77.54,113.07,21.74,64.31,86.59,244.34,183.5,63.61,136.97,48.81,540.26,235.26,62.03,343.89,226.97,325.35,574.74,103.92,114.71,47.33,70.21,133.33,135.97,162.64,300.1,161.84,1885.5125,270.44,96.96,494.33,113.5,138.33,60.99,214.15,49.15,64.1,437.0,61.005,151.1,319.0,175.08,55.07,58.93,54.32
20,80.67,172.4,2055.72,1469.67,208.69,1470.13,130.6,61.1125,226.97,134.83,150.0,203.98,278.78,233.233,126.95,33.17,138.67,117.32,324.46,355.84,186.03,347.39,63.2,44.14,37.45,47.0,322.98,60.05,65.98,89.23,144.65,209.6275,59.075,314.585,116.2599,110.0,309.18,37.76,167.3,81.72,47.45,98.45,86.67,217.1,123.64,142.85,118.15,206.34,84.2999,67.665,53.485,53.28,286.48,177.91,87.1677,119.67,76.18,107.9,21.32,63.69,85.9924,242.89,182.47,60.03,144.05,48.58,539.09,234.94,59.85,339.91,219.08,321.93,570.21,101.92,113.79,46.83,69.35,132.2526,134.99,162.652,299.89,161.22,1865.93,268.555,95.97,521.69,111.72,137.97,60.41,214.0,48.8,63.93,435.57,60.46,150.69,308.97,175.44,55.2,59.43,53.9099
21,78.3725,174.5,2048.5,1486.3,205.14,1490.0,157.228,60.2778,226.32,134.24,150.49,202.26,276.85,233.53,125.95,33.4,141.82,117.24,325.48,358.67,185.874,359.63,61.42,43.65,38.0351,46.825,321.56,59.68,65.04,88.4,143.075,208.42,58.97,306.6,115.39,107.25,308.58,37.97,163.12,82.6,47.72,100.92,88.22,216.88,123.675,141.57,118.33,210.05,84.19,67.37,53.41,53.59,285.7682,175.62,86.58,119.22,76.21,104.48,21.06,64.24,86.7863,242.39,182.05,60.47,147.28,48.1,537.1499,235.04,60.25,344.75,219.62,320.7399,566.24,101.44,113.41,46.91,68.6135,132.22,133.16,160.31,297.37,161.43,1858.16,270.645,93.5,537.535,111.61,137.47,60.34,212.99,47.7,68.68,430.0,60.77,151.145,309.58,175.17,54.11,57.84,54.25
22,79.91,180.64,2059.8,1467.335,210.6,1469.5,193.798,61.975,226.94,136.6,152.75,204.92,283.5,236.36,127.35,33.9,145.59,120.34,331.74,367.444,189.69,369.57,61.91,44.52,38.24,47.7074,328.64,58.57,66.06,89.25,144.06,213.79,59.45,314.565,116.24,108.335,305.9083,37.74,163.8,84.71,47.84,102.78,89.2,216.69,127.32,144.07,120.47,214.85,84.11,66.8275,54.56,54.6,292.8,176.06,88.95,120.31,77.27,103.8597,20.88,64.94,89.0,243.74,185.02,59.3927,149.38,49.75,540.32,238.22,63.65,354.6438,223.85,319.48,584.99,100.96,114.8,47.98,68.46,133.34,134.78,159.96,300.889,165.12,1895.5,277.37,94.13,532.65,113.38,139.44,59.82,217.71,47.23,68.01,431.99,61.87,152.23,326.82,178.07,56.02,58.0,54.84
23,81.19,184.2,2071.02,1464.58,212.73,1463.84,169.196,63.1,228.68,137.73,154.02,205.6,297.0,238.32,127.06,34.81,147.3,122.19,335.0,374.475,190.55,375.25,62.925,45.14,38.57,48.6,333.65,59.19,67.6,89.61,144.59,214.46,59.08,319.81,116.95,110.65,309.59,37.95,164.21,87.135,48.4,101.97,86.74,215.78,132.9054,147.36,121.41,217.12,84.78,66.915,55.03,55.15,298.82,177.63,91.14,122.35,78.9783,106.59,21.2,65.85,89.2,245.13,185.85,59.24,157.44,50.42,546.6809,237.98,64.445,355.99,234.64,329.68,581.5,102.88,115.9,48.35,70.7775,133.8,137.47,162.33,300.355,168.77,1943.98,293.18,94.01,530.53,117.06,140.3,58.95,218.78,47.14,66.55,435.92,62.45,153.85,332.534,179.01,57.26,58.18,55.3858
24,81.305,183.8199,2056.3,1481.56,211.19,1481.9997,159.166,63.5625,230.08,138.29,154.5,204.63,297.27,239.405,128.09,35.01,143.945,120.6,331.23,368.25,187.56,371.5499,63.01,45.06,38.5,48.82,334.45,59.67,67.4,90.08,145.2977,214.38,59.34,319.88,117.23,110.67,311.8387,38.48,165.12,87.96,48.5,101.53,86.225,214.82,133.0,147.87,121.36,217.42,88.8,67.5825,55.35,55.49,294.335,178.0,90.775,122.87,79.86,107.79,20.32,67.8,87.695,245.77,187.665,58.75,158.75,49.39,555.235,238.57,64.16,342.82,233.89,343.44,583.63,104.0,116.38,48.78,71.59,134.35,138.33,165.0,298.89,169.15,1971.995,288.78,93.44,529.46,117.19,139.1,59.07,219.35,46.96,69.9,439.86,62.5,154.95,326.85,180.47,59.17,58.52,55.6
25,80.85,185.63,2098.53,1485.245,212.82,1485.84,153.95,63.3825,228.62,137.67,153.455,203.83,293.39,239.5299,127.27,34.655,141.9895,119.67,329.85,369.34,188.65,371.8,61.655,44.85,38.4,48.77,330.44,60.15,67.3,89.51,145.72,213.39,59.315,318.52,116.76,109.44,313.81,38.72,163.85,92.98,48.0,100.4,85.94,212.84,131.25,147.22,120.905,215.69,87.74,67.9125,54.97,55.11,295.77,176.715,90.03,121.96,79.0537,106.37,23.39,67.01,86.62,240.52,185.65,57.9299,155.54,50.665,556.01,239.52,62.98,345.77,232.18,340.74,583.01,104.72,115.645,47.585,72.09,132.75,136.49,161.92,297.62,168.9,1960.0,281.84,93.56,526.55,115.14,139.16,58.37,218.995,46.67,71.19,441.21,61.85,153.64,321.28,179.9,58.0,59.22,54.74
26,80.3875,188.84,2135.6,1508.88,213.8,1509.5,163.998,65.75,227.7503,137.851,151.91,206.13,289.29,240.61,126.83,34.69,142.59,120.15,330.28,370.81,189.27,374.8,60.52,44.731,38.22,48.89,334.735,60.24,66.4,88.3,146.42,212.97,59.84,314.595,116.98,109.8,316.9445,38.54,163.67,95.5,47.86,100.51,85.98,213.28,129.7,145.55,119.49,215.73,88.77,67.9525,55.07,55.36,298.02,177.12,88.635,121.82,78.74,103.75,23.95,67.12,87.6175,237.87,184.82,58.44,154.44,52.3,561.25,243.88,62.96,345.0,228.96,345.94,585.1,103.76,117.24,47.1995,73.325,132.4999,134.33,161.255,296.79,168.29,1912.59,278.03,95.0,531.75,112.9,142.74,58.138,217.48,46.68,69.4,441.52,61.87,153.86,319.89,179.815,57.34,59.11,54.64
27,80.975,190.7,2185.95,1529.8799,210.86,1529.63,156.7012,68.125,228.59,138.82,152.38,207.67,291.57,242.45,126.27,35.04,142.99,121.0,335.52,373.7,192.6,378.11,60.89,44.85,38.13,49.714,338.17,60.35,67.71,89.41,146.36,213.98,59.8,320.79,115.5,111.37,314.43,38.82,164.3,97.0801,48.34,100.35,86.0,215.86,131.98,145.86,120.18,218.84,90.17,68.4975,55.54,56.245,299.96,179.94,91.47,123.19,79.55,105.45,22.74,67.55,88.2299,239.55,185.68,56.09,155.22,54.48,571.31,258.62,64.7,346.19,229.465,348.0745,590.6,103.84,117.14,47.97,74.13,133.65,137.23,162.52,298.08,171.06,1918.89,279.94,96.85,532.3,117.765,144.35,59.01,218.99,46.19,68.99,442.5322,62.555,155.69,326.83,180.25,58.84,59.16,55.31
28,81.805,185.85,2180.2494,1520.3,211.22,1520.695,157.95,68.2,228.84,139.285,152.15,208.1481,305.0,242.3003,123.97,35.45,142.22,119.91,334.45,374.425,190.52,380.62,61.53,46.135,38.19,50.28,340.945,58.86,68.09,89.59,146.74,212.87,59.765,325.09,116.42,112.6,315.48,38.33,164.87,97.86,48.49,103.08,85.23,217.47,132.94,144.9,118.89,217.42,89.3,68.0688,55.89,56.655,298.87,181.64,92.44,125.2,80.765,106.77,19.67,67.495,89.1,241.18,185.96,53.91,155.6,54.85,576.81,256.66,65.68,350.43,230.23,349.95,594.97,106.08,118.75,48.345,75.25,133.7199,139.94,165.04,304.14,173.2,1967.0,296.73,97.35,535.425,119.05,144.46,61.15,219.27,45.65,67.82,439.69,63.37,156.92,335.18,180.8505,61.19,59.53,55.69
29,81.555,186.23,2170.28,1525.946,214.3259,1527.18,163.6,68.37,227.4,138.34,151.045,208.4673,305.9,243.6,125.28,35.03,141.9,121.1,337.83,377.71,191.05,385.37,61.4157,46.35,37.58,47.67,337.41,58.825,67.65,89.04,147.13,213.54,59.84,325.46,117.535,112.33,318.79,38.43,163.786,97.36,48.175,103.74,82.93,218.385,133.39,143.74,117.51,227.85,89.725,68.9675,55.64,55.99,300.55,180.9538,91.3799,125.27,79.279,106.13,19.8,66.95,90.505,238.97,185.55,53.27,154.83,55.03,572.75,257.43,69.44,357.0,226.52,347.89,600.9,105.28,118.5,47.6,74.1,134.67,140.5,161.87,303.82,171.905,1960.88,299.52,97.09,536.25,119.04,146.26,59.45,218.23,45.9052,67.77,439.29,63.505,155.55,344.32,180.99,60.625,59.06,55.365
30,81.495,185.41,2159.0352,1520.05,214.93,1520.74,162.594,73.7425,227.14,138.19,150.64,210.775,303.97,245.2,126.15,34.96,141.28,123.0,341.04,379.83,190.25,385.15,61.16,46.18,37.04,47.22,339.4,58.8124,67.865,89.71,147.15,213.535,60.07,325.7,118.57,110.97,319.81,38.47,165.96,95.3,48.315,103.89,82.8,217.84,133.62,142.3162,117.53,223.1,89.23,69.77,55.835,56.12,304.44,181.86,90.8,125.56,79.09,106.19,19.29,66.83,90.4099,239.01,185.5299,58.62,154.56,55.4,568.92,258.32,67.9,356.32,223.49,344.5,604.34,104.52,118.46,47.315,72.03,136.37,139.6155,161.14,307.7,172.31,2024.88,300.86,97.635,536.25,119.37,145.4,59.095,221.62,45.775,67.66,438.47,63.89,155.44,344.21,181.28,60.56,59.73,55.33
